x	xend	y	yend
0.459893048128342	NA	0.0646093820663918	0.641137688676148
0.767379679144384	NA	0.545608947468535	0.804329441265839
0.687165775401069	0.513368983957219	0.646588975828225	0.78713775259482
0.606951871657754	0.513368983957219	0.670137716040764	0.78713775259482
0.366310160427808	NA	0.548307210182854	0.915168768485013
0.232620320855616	NA	0.612141547971814	0.109252739614225
0.406417112299465	NA	0.515953572769512	0.109252739614225
0.874331550802138	NA	0.363313666813747	0.268791315638252
0.780748663101604	NA	0.451079022079111	0.292351847197862
0.780748663101604	NA	0.451079022079111	0.476615932889723
0.660427807486631	NA	0.0863097057652306	0.596316180124969
0.687165775401069	NA	0.810354455091511	0.596316180124969
0.700534759358288	NA	0.148368305171488	0.596316180124969
0.700534759358288	NA	0.201019519054628	0.596316180124969
0.914438502673796	NA	0.421603897593422	0.644814700605264
0.914438502673796	NA	0.421603897593422	0.734428962059375
0.754010695187165	NA	0.553473852022703	0.88820036036119
0.901069518716577	NA	0.548249345040226	0.100977113601121
0.780748663101604	NA	0.553028022985164	0.204958795811088
0.606951871657754	NA	0.765758287510526	0.354682210955927
0.700534759358288	NA	0.340456003324378	0.483714745366128
0.687165775401069	NA	0.846844185349543	0.483714745366128
0.606951871657754	NA	0.924901330080627	0.354682210955927
0.713903743315508	NA	0.215011948031246	0.354682210955927
0.606951871657754	NA	0.0456346762298722	0.412038427821013
0.379679144385027	NA	0.629547637657889	0.594061545702907
0.379679144385027	NA	0.818014424157598	0.671479278077889
0.727272727272727	NA	0.493844912397532	0.831227831442838
0.67379679144385	NA	0.703851910674919	0.908201200636339
0.433155080213904	NA	0.439064280633469	0.174047734331595
0.419786096256685	NA	0.161139723951152	0.226741455390875
0.794117647058823	NA	0.482418503844274	0.1925708714304
0.794117647058823	NA	0.567932356727207	0.386256280681512
0.580213903743315	NA	0.339039719493513	0.140050811076886
0.807486631016042	NA	0.709906832686638	0.475000422437346
0.794117647058823	NA	0.702579455400948	0.100977113601121
0.580213903743315	NA	0.442891090448185	0.59367151785274
0.219251336898396	NA	0.5665689087066	0.685022671503921
0.553475935828877	NA	0.163466987409424	0.174047734331595
0.914438502673796	NA	0.492364713387661	0.268791315638252
0.780748663101604	NA	0.648267078290147	0.806763426011963
0.794117647058823	NA	0.749613691687044	0.848676033468668
0.8475935828877	NA	0.675347391591856	0.117852798295644
0.740641711229946	NA	0.756476908071439	0.265093566590436
0.901069518716577	NA	0.648745102806112	0.305618028283267
0.807486631016042	NA	0.788205675134602	0.443008800661278
0.393048128342246	NA	0.353460001827898	0.52373343009088
0.647058823529411	NA	0.626367828850708	0.723955140758082
0.8475935828877	NA	0.762311189951851	0.117852798295644
0.794117647058823	NA	0.838501735901713	0.831434695057264
0.807486631016042	NA	0.859067132827346	0.954176866155184
0.513368983957219	NA	0.546487606958317	0.146036514711439
0.486631016042781	NA	0.590236912054908	0.282139054387284
0.513368983957219	NA	0.690346616804109	0.361159071000975
0.553475935828877	NA	0.356099699318311	0.455375407695612
0.606951871657754	NA	0.165758796924067	0.361159071000975
0.459893048128342	NA	0.241553271741163	0.602186638759357
0.433155080213904	NA	0.504210155562988	0.729496308704019
0.794117647058823	NA	0.116003940391231	0.483714745366128
0.540106951871658	NA	0.850042531621137	0.729496308704019
0.754010695187165	NA	0.688921439283652	0.752093550399951
0.754010695187165	NA	0.756016867339783	0.951445972499467
0.593582887700535	NA	0.102374079926731	0.412038427821013
0.874331550802138	NA	0.428814968626279	0.164105915264914
0.887700534759357	NA	0.61048955484519	0.238598397643511
0.901069518716577	NA	0.715544994164948	0.951445972499467
0.767379679144384	NA	0.634973077058969	0.804329441265839
0.807486631016042	NA	0.0984237549260589	0.297609853164336
0.807486631016042	NA	0.239716117259992	0.297609853164336
0.807486631016042	NA	0.376322590017994	0.361159071000975
0.553475935828877	NA	0.466990977602525	0.493335354486613
0.553475935828877	0.700534759358288	0.466990977602525	0.447506112794617
0.754010695187165	NA	0.844711979352261	0.594098765552272
0.553475935828877	0.754010695187165	0.466990977602525	0.867025260465382
0.767379679144384	NA	0.82170708786862	0.683012127715047
0.553475935828877	0.767379679144384	0.466990977602525	0.84402036898174
0.754010695187165	NA	0.0679943637570327	0.744965595803211
0.553475935828877	0.754010695187165	0.466990977602525	0.0903076448701529
0.860962566844919	0.32620320855615	0.432790062986265	0.665346710140132
0.807486631016042	NA	0.426538796710603	0.954212247313842
0.901069518716577	NA	0.903026437344525	0.16053126092828
0.593582887700535	NA	0.229791652499323	0.245905819456665
0.807486631016042	NA	0.55861404346135	0.294868207048812
0.740641711229946	NA	0.898714957371972	0.401543041465486
0.807486631016042	NA	0.704982955998643	0.570332928631204
0.807486631016042	0.727272727272727	0.779812329951854	0.675400186027417
0.727272727272727	NA	0.653086904914297	0.714066162878707
0.794117647058823	NA	0.187298607293412	0.787247229710765
0.259358288770054	NA	0.85967240760355	0.936857852776486
0.286096256684493	NA	0.1155547941306	0.143715945678114
0.352941176470589	NA	0.0707298860381395	0.143715945678114
0.393048128342246	NA	0.480170940837979	0.265305468005433
0.406417112299465	NA	0.684610540058275	0.143715945678114
0.566844919786096	NA	0.66714770417511	0.342700065721667
0.820855614973261	NA	0.223196626314257	0.430400453595032
0.566844919786096	0.0989304812834234	0.781212653197198	0.260648094344524
0.807486631016042	NA	0.924186857665101	0.265093566590436
0.406417112299465	NA	0.80440901567669	0.565080038055847
0.687165775401069	NA	0.146871346707792	0.689928216639874
0.820855614973261	NA	0.266106784029434	0.951445972499467
0.820855614973261	NA	0.266106784029434	0.831434695057264
0.740641711229946	NA	0.102584949649837	0.777067397036422
0.700534759358288	NA	0.562457800277174	0.777067397036422
0.379679144385027	0.32620320855615	0.850657467420277	0.665346710140132
0.379679144385027	0.32620320855615	0.136222387233367	0.665346710140132
0.593582887700535	NA	0.321764903060807	0.33078948143924
0.633689839572192	NA	0.491261107608214	0.954545454545455
0.647058823529411	NA	0.78476310385557	0.33078948143924
0.700534759358288	NA	0.657784714081196	0.954545454545455
0.700534759358288	NA	0.796202603001393	0.33078948143924
0.820855614973261	NA	0.416900350077104	0.0711529468147068
0.820855614973261	NA	0.53348449138169	0.700876582493913
0.820855614973261	NA	0.678426989573546	0.280742549183815
0.727272727272727	NA	0.756747741882204	0.388153046417275
0.820855614973261	NA	0.778867973402041	0.954212247313842
0.780748663101604	NA	0.719668164560225	0.806763426011963
0.780748663101604	NA	0.922002229448676	0.500884208696987
0.687165775401069	0.820855614973261	0.810354455091511	0.951620217173443
0.820855614973261	NA	0.0480282732400137	0.598981447791205
0.820855614973261	NA	0.176756899850065	0.647921876220063
0.780748663101604	NA	0.0873975837307913	0.647921876220063
0.941176470588234	NA	0.382841151227457	0.305618028283267
0.820855614973261	NA	0.295622685320803	0.74339805503642
0.820855614973261	NA	0.295622685320803	0.845537155063715
0.620320855614973	NA	0.72708627358492	0.0890467955519844
0.67379679144385	NA	0.779850152316348	0.0890467955519844
0.513368983957219	NA	0.7648244714817	0.260365578182311
0.526737967914438	NA	0.305962770005296	0.59367151785274
0.820855614973261	NA	0.469682921324154	0.394494268890157
0.767379679144384	NA	0.92037664575898	0.280742549183815
0.820855614973261	NA	0.52692385188711	0.508227750116745
0.794117647058823	NA	0.366800724516185	0.508227750116745
0.820855614973261	NA	0.701421540500051	0.592010621087687
0.820855614973261	NA	0.821000464956301	0.714258189736651
0.820855614973261	NA	0.856363014949185	0.806788620989315
0.834224598930481	NA	0.772070823405553	0.904232096126159
0.67379679144385	NA	0.865482092423974	0.152287793715379
0.820855614973261	NA	0.153307113766338	0.598981447791205
0.807486631016042	NA	0.128117028177412	0.256254145727288
0.927807486631015	NA	0.360704019229668	0.291082950828413
0.807486631016042	NA	0.212035132688602	0.4256117837179
0.834224598930481	NA	0.930488137164408	0.294868207048812
0.807486631016042	NA	0.317143449094605	0.611080061862571
0.67379679144385	NA	0.0584613502317014	0.226741455390875
0.927807486631015	0.633689839572192	0.475669135882185	0.102441183103036
0.526737967914438	NA	0.407086936245019	0.430400453595032
0.927807486631015	NA	0.49689620310406	0.641266314941191
0.727272727272727	NA	0.892538819914412	0.744990354590261
0.780748663101604	NA	0.254523541008731	0.883918277801867
0.794117647058823	NA	0.396162273458267	0.12328201368333
0.914438502673796	NA	0.617880300851133	0.271619382424944
0.820855614973261	NA	0.245933693939197	0.806788620989315
0.767379679144384	NA	0.143033134018252	0.296369721093166
0.820855614973261	NA	0.34331143248042	0.296369721093166
0.834224598930481	NA	0.14213672374958	0.426913078958466
0.620320855614973	NA	0.917108194442773	0.60832222597459
0.834224598930481	NA	0.237092536523281	0.631902162339858
0.834224598930481	NA	0.348251551724263	0.204958795811088
0.834224598930481	NA	0.42730897415006	0.81850408536426
0.647058823529411	NA	0.830539503009503	0.602186638759357
0.580213903743315	NA	0.543970733508352	0.849000945161837
0.834224598930481	NA	0.551261782651484	0.107324078553618
0.834224598930481	NA	0.706428566198164	0.297609853164336
0.834224598930481	NA	0.802793538551621	0.236118975593669
0.834224598930481	NA	0.883697238361094	0.297609853164336
0.807486631016042	NA	0.426770381576646	0.330192137237583
0.807486631016042	NA	0.59272222405056	0.438597380793728
0.633689839572192	NA	0.676429506712556	0.443008800661278
0.433155080213904	NA	0.654114839962701	0.443008800661278
0.620320855614973	NA	0.10957072958657	0.744990354590261
0.754010695187165	NA	0.177727592298528	0.744990354590261
0.807486631016042	NA	0.706180151664958	0.542931173754612
0.727272727272727	NA	0.0489325120232224	0.727839099061408
0.687165775401069	NA	0.163933683575933	0.727839099061408
0.727272727272727	NA	0.203528591732507	0.140050811076886
0.647058823529411	NA	0.103813498286464	0.756686829231299
0.807486631016042	NA	0.739116469991724	0.89594234146446
0.914438502673796	NA	0.788467755578549	0.12322744267106
0.660427807486631	NA	0.179435409237688	0.276269115300433
0.807486631016042	NA	0.899122104626477	0.288338955929939
0.606951871657754	NA	0.35043235821021	0.59367151785274
0.5	NA	0.207391134370025	0.423591252386789
0.820855614973261	NA	0.463419674543621	0.566620295706302
0.700534759358288	0.8475935828877	0.557694036393526	0.942600659768278
0.834224598930481	NA	0.0690973515136311	0.720492318061057
0.941176470588234	NA	0.5219173280728	0.641266314941191
0.299465240641712	0.647058823529411	0.235496595253183	0.239968583027521
0.366310160427808	0.820855614973261	0.548307210182854	0.523309696201399
0.820855614973261	NA	0.621134836236849	0.835406710862363
0.820855614973261	NA	0.80474556592564	0.826177733822672
0.820855614973261	NA	0.902724737536984	0.902767982153198
0.834224598930481	NA	0.22126761455062	0.0929132211455966
0.914438502673796	NA	0.916135928545336	0.233191159888106
0.834224598930481	NA	0.351949509074248	0.295505127441822
0.807486631016042	NA	0.15284463975155	0.295505127441822
0.834224598930481	NA	0.433539090651048	0.460883717721183
0.834224598930481	NA	0.433539090651048	0.61489191924933
0.820855614973261	NA	0.0640959245694931	0.635326555663398
0.820855614973261	NA	0.236414133970169	0.460883717721183
0.820855614973261	NA	0.298627799418456	0.764476286812362
0.820855614973261	NA	0.448731994358215	0.764476286812362
0.820855614973261	NA	0.560681563985008	0.942781926893114
0.820855614973261	0.647058823529411	0.657342977185107	0.743802625723746
0.834224598930481	0.32620320855615	0.498618121988406	0.665346710140132
0.820855614973261	NA	0.732781933215827	0.153131369940167
0.834224598930481	0.32620320855615	0.613418235242439	0.665346710140132
0.8475935828877	NA	0.0454545454545455	0.476615932889723
0.713903743315508	NA	0.305035927774135	0.886547058299995
0.834224598930481	NA	0.788155893955263	0.886547058299995
0.914438502673796	NA	0.0656153679522973	0.542931173754612
0.647058823529411	NA	0.289616939297757	0.594098765552272
0.8475935828877	NA	0.187035415748703	0.198997047497516
0.8475935828877	NA	0.365035148832414	0.37176046601663
0.8475935828877	NA	0.365035148832414	0.465901558663284
0.8475935828877	NA	0.436721173637884	0.465901558663284
0.8475935828877	NA	0.586950368945859	0.37176046601663
0.8475935828877	NA	0.586950368945859	0.465901558663284
0.807486631016042	NA	0.161934451589753	0.587591820740994
0.8475935828877	NA	0.682070893744377	0.732368287634984
0.834224598930481	NA	0.856916411731056	0.747232080278279
0.780748663101604	NA	0.358274741920354	0.747232080278279
0.513368983957219	NA	0.883630310190822	0.594098765552272
0.566844919786096	NA	0.857650469070364	0.594098765552272
0.780748663101604	NA	0.421494155183792	0.934537930547504
0.807486631016042	NA	0.345297109447736	0.934537930547504
0.8475935828877	NA	0.785541130980067	0.0660793113351097
0.580213903743315	NA	0.630487055765629	0.0929132211455966
0.834224598930481	NA	0.126893463700755	0.196360491424098
0.486631016042781	NA	0.609578888878926	0.368582251595141
0.486631016042781	NA	0.72014208282973	0.368582251595141
0.8475935828877	NA	0.848635976896508	0.503253898961413
0.807486631016042	NA	0.408106508710723	0.585546162385951
0.807486631016042	NA	0.535942571018262	0.585546162385951
0.834224598930481	NA	0.20703704704738	0.12322744267106
0.834224598930481	NA	0.20703704704738	0.714247889026818
0.8475935828877	NA	0.115407373004188	0.164105915264914
0.32620320855615	NA	0.402067066649153	0.784562541211632
0.713903743315508	NA	0.399574456050957	0.81850408536426
0.713903743315508	NA	0.598446869841429	0.81850408536426
0.459893048128342	NA	0.36892164143984	0.846901055379792
0.459893048128342	NA	0.36892164143984	0.455375407695612
0.8475935828877	NA	0.180738553481464	0.886619835192042
0.593582887700535	NA	0.435385725153844	0.169262962138994
0.887700534759357	NA	0.737526815478004	0.954212247313842
0.834224598930481	NA	0.26572735408141	0.813528555738672
0.633689839572192	NA	0.71526364245836	0.28038988776602
0.606951871657754	NA	0.440699578778894	0.28038988776602
0.8475935828877	NA	0.280891355713178	0.328848233670029
0.660427807486631	0.5	0.337143959005994	0.305143887113037
0.5	NA	0.282830605999917	0.140050811076886
0.486631016042781	NA	0.922141152605069	0.361159071000975
0.660427807486631	NA	0.404013854336523	0.448034044993422
0.433155080213904	NA	0.752558670125043	0.594058573883726
0.486631016042781	NA	0.111161265468618	0.594058573883726
0.580213903743315	NA	0.822959310427374	0.594058573883726
0.580213903743315	NA	0.895225174207477	0.594058573883726
0.67379679144385	NA	0.207416038155543	0.594058573883726
0.352941176470589	NA	0.167191145972096	0.109252739614225
0.860962566844919	NA	0.598296407695563	0.296369721093166
0.8475935828877	NA	0.383673048555615	0.296369721093166
0.8475935828877	NA	0.532386627068791	0.592010621087687
0.620320855614973	NA	0.26073709168158	0.140050811076886
0.606951871657754	NA	0.505312202751778	0.140050811076886
0.834224598930481	NA	0.380333986804221	0.701638126757865
0.874331550802138	NA	0.561302604500171	0.797913909260356
0.860962566844919	NA	0.645436910142648	0.475000422437346
0.8475935828877	NA	0.682706282951492	0.733970163555722
0.820855614973261	NA	0.862932437968809	0.846720228965096
0.820855614973261	NA	0.862932437968809	0.117302730504028
0.820855614973261	NA	0.0575356614423085	0.197320888695632
0.8475935828877	NA	0.81976960816331	0.197320888695632
0.780748663101604	NA	0.583891622949085	0.412038427821013
0.740641711229946	NA	0.162028802289971	0.197320888695632
0.780748663101604	NA	0.648594444021335	0.385175291675746
0.941176470588234	NA	0.672420827725444	0.641266314941191
0.713903743315508	NA	0.710837589616661	0.81850408536426
0.713903743315508	NA	0.818965329484487	0.81850408536426
0.887700534759357	NA	0.881536193929806	0.448003708415092
0.834224598930481	NA	0.544700746813907	0.525534117535405
0.8475935828877	NA	0.904504672978516	0.713288679745235
0.633689839572192	NA	0.84648010300355	0.788425856117949
0.794117647058823	NA	0.495818178981862	0.936882740015242
NA	NA	0.260297385621246	0.141616927081773
0.860962566844919	NA	0.786427572045613	0.235968625638484
0.713903743315508	NA	0.879946941369917	0.635326555663398
0.754010695187165	NA	0.362262483331373	0.365739335219785
0.754010695187165	NA	0.362262483331373	0.477511982064934
0.794117647058823	NA	0.651127528570117	0.525895017837817
0.860962566844919	NA	0.869465864820152	0.628394882338611
0.941176470588234	NA	0.769560206138123	0.763320955102543
0.941176470588234	NA	0.769560206138123	0.890118190436307
0.860962566844919	NA	0.136839997035954	0.0689649320190623
0.820855614973261	NA	0.205729705407086	0.178099882207184
0.820855614973261	NA	0.205729705407086	0.292649344231837
0.339572192513369	NA	0.754988913198961	0.756686829231299
0.339572192513369	NA	0.86575874762968	0.756686829231299
0.352941176470589	NA	0.335865286643486	0.756686829231299
0.647058823529411	NA	0.393676875351917	0.756686829231299
0.860962566844919	NA	0.237705223053825	0.461949245401648
0.633689839572192	0.780748663101604	0.84648010300355	0.826080669453535
0.700534759358288	NA	0.902119022388329	0.575393889810863
0.860962566844919	NA	0.31384854025975	0.631640372308463
0.352941176470589	NA	0.418881543131761	0.109252739614225
0.32620320855615	NA	0.564449002304332	0.109252739614225
0.860962566844919	NA	0.437460432037414	0.476615932889723
0.740641711229946	NA	0.293006776904471	0.814170695868703
0.834224598930481	NA	0.616225870778751	0.871527385082791
0.834224598930481	NA	0.812404883719498	0.871527385082791
0.8475935828877	NA	0.122827455145792	0.0951078195522387
0.860962566844919	NA	0.517659250059126	0.235968625638484
0.8475935828877	NA	0.177347045794766	0.26822873420874
0.700534759358288	NA	0.136494515717837	0.370003811141476
0.860962566844919	NA	0.700532998177602	0.596316180124969
0.927807486631015	NA	0.632109232458908	0.164105915264914
NA	NA	0.304763762611443	0.479975017781336
0.860962566844919	NA	0.803067903342623	0.618902499347664
0.860962566844919	NA	0.842376799632262	0.638077113781648
0.593582887700535	NA	0.576009446588929	0.602186638759357
0.713903743315508	NA	0.0496010846569383	0.790909995579415
0.820855614973261	NA	0.335158147794306	0.850505772091278
0.820855614973261	NA	0.335158147794306	0.128116052313308
0.713903743315508	0.860962566844919	0.0496010846569383	0.101904383814143
0.860962566844919	NA	0.079591102701023	0.128116052313308
0.713903743315508	NA	0.1569587113761	0.244036646004518
0.727272727272727	NA	0.328072225868689	0.244036646004518
0.834224598930481	NA	0.853401676751275	0.214954975665639
0.860962566844919	NA	0.198139391817631	0.797913909260356
0.633689839572192	NA	0.0801279019899157	0.297516504023758
0.8475935828877	NA	0.356265882861972	0.504768833884165
0.860962566844919	NA	0.338633626919728	0.566475161435869
0.860962566844919	NA	0.467938293373122	0.12322744267106
0.660427807486631	NA	0.533151364416158	0.628973667074117
0.513368983957219	NA	0.0501582553213515	0.628973667074117
0.526737967914438	NA	0.596724646881114	0.628973667074117
0.647058823529411	NA	0.584662408358648	0.846720228965096
0.647058823529411	NA	0.584662408358648	0.628973667074117
0.834224598930481	NA	0.0532856214402396	0.628973667074117
0.780748663101604	NA	0.254523541008731	0.830921446434008
0.874331550802138	NA	0.60073781339156	0.874614162410853
0.874331550802138	NA	0.60073781339156	0.386256280681512
0.687165775401069	NA	0.325092694493304	0.57153575375522
0.860962566844919	NA	0.499074364939527	0.744990354590261
0.860962566844919	NA	0.671979128364788	0.0857391021747154
0.874331550802138	NA	0.760415633818137	0.239312342303059
0.874331550802138	NA	0.829777950641015	0.214954975665639
0.860962566844919	NA	0.751421115300071	0.397920995281121
0.860962566844919	NA	0.912873810326829	0.41688011970493
0.727272727272727	NA	0.479112225851544	0.577993993082525
0.379679144385027	NA	0.18267543228216	0.645724018283199
0.67379679144385	NA	0.279943068229455	0.842660994737496
0.874331550802138	NA	0.0509730262056554	0.954176866155184
0.8475935828877	NA	0.43722974402144	0.883918277801867
0.8475935828877	NA	0.565749554161497	0.53065725801668
0.874331550802138	NA	0.155379198858377	0.412038427821013
0.633689839572192	0.713903743315508	0.0801279019899157	0.364197021147138
0.633689839572192	0.8475935828877	0.0801279019899157	0.628422818857213
0.874331550802138	NA	0.373749995802594	0.936346390398236
0.633689839572192	0.874331550802138	0.0801279019899157	0.396063276915715
0.740641711229946	NA	0.442212701974108	0.153131369940167
0.740641711229946	NA	0.442212701974108	0.33078948143924
0.874331550802138	NA	0.446717165945152	0.831434695057264
0.834224598930481	NA	0.233044703066442	0.158026061881083
0.820855614973261	NA	0.446182967511071	0.158026061881083
0.8475935828877	NA	0.716747344731994	0.181865496252525
0.887700534759357	NA	0.0853825427035298	0.206477598130263
0.807486631016042	0.927807486631015	0.273402754886044	0.78320836033869
0.647058823529411	NA	0.672015022602939	0.354423239952424
0.526737967914438	NA	0.626852000969201	0.936857852776486
0.874331550802138	NA	0.554562241820905	0.158026061881083
0.874331550802138	NA	0.668404849953955	0.294868207048812
0.834224598930481	NA	0.370674919632661	0.466620939024966
0.8475935828877	NA	0.828338970367838	0.53927888541496
NA	NA	0.43550027318986	0.158026061881083
0.860962566844919	0.927807486631015	0.467938293373122	0.861258682504835
0.860962566844919	NA	0.0664475365226624	0.726431167215004
0.633689839572192	NA	0.193613031285645	0.771509307104339
0.874331550802138	NA	0.726155942454768	0.763320955102543
0.874331550802138	NA	0.726155942454768	0.890118190436307
NA	NA	0.565723518078739	0.158026061881083
0.794117647058823	NA	0.743664306479995	0.939240683585476
0.901069518716577	NA	0.0754601581851161	0.831434695057264
0.566844919786096	NA	0.101622007501939	0.939240683585476
0.874331550802138	NA	0.884770867824436	0.0728860532581664
0.874331550802138	NA	0.884770867824436	0.476615932889723
0.794117647058823	NA	0.855015176291548	0.191144834932995
0.8475935828877	NA	0.0951357836002883	0.771509307104339
0.513368983957219	NA	0.239394915080644	0.645724018283199
0.874331550802138	NA	0.0849403398485533	0.388960391000635
0.767379679144384	NA	0.15780517424451	0.478808158667375
0.874331550802138	NA	0.199053204941603	0.236118975593669
0.0989304812834234	NA	0.238334813231403	0.455375407695612
0.860962566844919	NA	0.244802311290124	0.883918277801867
0.834224598930481	NA	0.417796695977055	0.260365578182311
0.874331550802138	0.406417112299465	0.285749522872625	0.928070670741371
0.687165775401069	NA	0.393555022505074	0.386256280681512
0.633689839572192	NA	0.321319560788994	0.594098765552272
0.0989304812834234	0.419786096256685	0.238334813231403	0.33803649471404
0.754010695187165	NA	0.398914928391511	0.549941311693488
0.406417112299465	NA	0.90575738962825	0.169262962138994
0.874331550802138	NA	0.38324068333493	0.235968625638484
0.874331550802138	NA	0.57640254075925	0.646945079445218
0.874331550802138	NA	0.602142243480814	0.734909085572324
0.807486631016042	NA	0.610781435539385	0.878511413114895
0.874331550802138	NA	0.802658848638734	0.831434695057264
0.887700534759357	NA	0.210120555234071	0.575393889810863
0.874331550802138	NA	0.89128979919301	0.123486879269786
0.874331550802138	NA	0.0466774935967995	0.904232096126159
0.927807486631015	NA	0.0693084507613622	0.223468047111652
0.901069518716577	NA	0.263500046389519	0.335651778197643
0.820855614973261	NA	0.503834648600194	0.296369721093166
0.860962566844919	NA	0.318071369436909	0.474707413835867
0.860962566844919	NA	0.423356782352565	0.752093550399951
0.874331550802138	NA	0.189626005437648	0.522588632927549
0.874331550802138	NA	0.287812836050926	0.813528555738672
0.860962566844919	NA	0.504018471173657	0.720492318061057
0.887700534759357	NA	0.282211633102636	0.504768833884165
0.887700534759357	NA	0.417310469566407	0.0689649320190623
0.887700534759357	NA	0.417310469566407	0.631509136486622
0.647058823529411	NA	0.721489344610626	0.635326555663398
0.446524064171123	NA	0.891948439042062	0.8355574855524
0.713903743315508	NA	0.471045096179249	0.912946094016277
0.553475935828877	NA	0.572433573168977	0.119862893451675
0.887700534759357	NA	0.578134329072606	0.271062685096625
0.887700534759357	NA	0.692600861143407	0.140050811076886
0.887700534759357	NA	0.777900801673264	0.954212247313842
0.887700534759357	NA	0.896425384033981	0.299205783680338
0.32620320855615	NA	0.643033429027012	0.482867499267015
0.887700534759357	NA	0.136825666657138	0.566620295706302
0.526737967914438	0.807486631016042	0.626852000969201	0.835215363278859
0.860962566844919	NA	0.698257212785966	0.566620295706302
0.526737967914438	0.794117647058823	0.626852000969201	0.146218768407718
NA	NA	0.62013754683015	0.226741455390875
0.941176470588234	NA	0.845379345760819	0.549578760325581
0.526737967914438	NA	0.791853038851456	0.138196525060549
0.5	NA	0.479336107849339	0.0906967411921863
0.553475935828877	0.887700534759357	0.466990977602525	0.208433775520434
0.245989304812835	NA	0.800626893703888	0.685520955490463
0.205882352941177	NA	0.448916381547709	0.685520955490463
0.887700534759357	NA	0.344834070453251	0.831050727036457
0.647058823529411	0.874331550802138	0.563650195356463	0.450109064680923
0.820855614973261	NA	0.702683247834052	0.466620939024966
0.780748663101604	NA	0.882298376581851	0.920531496568422
0.887700534759357	NA	0.477092470477835	0.122203078294339
0.887700534759357	NA	0.51766505420595	0.191827509304089
0.887700534759357	NA	0.696167832275685	0.386256280681512
0.459893048128342	NA	0.405245791318742	0.685520955490463
0.860962566844919	NA	0.768560699361453	0.401543041465486
0.647058823529411	NA	0.896992341627381	0.141616927081773
0.887700534759357	NA	0.77272699316337	0.954176866155184
0.887700534759357	NA	0.913217699337341	0.386256280681512
0.860962566844919	NA	0.924144736675312	0.81850408536426
0.767379679144384	NA	0.341273898793179	0.39837389352646
0.860962566844919	NA	0.084608995699184	0.458498298681756
0.860962566844919	NA	0.084608995699184	0.536741367269182
